Date,Open,High,Low,Close,Volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
9/18/2020,10940,11038.03,10812.84,10933.39,47266.72828,1.60E+12,516147935.7,717371,23044.91989,251654627.2,0
9/19/2020,10933.4,11179.79,10887.37,11080.65,38440.03686,1.60E+12,423651901.2,620127,19923.05927,219623766.3,0
9/20/2020,11080.64,11080.64,10723,10920.28,39157.92257,1.60E+12,426815210.8,646329,19437.69436,211845335.5,0
9/21/2020,10920.28,10988.86,10296.35,10417.22,70683.43118,1.60E+12,751020795.2,1028531,33628.93059,357346575.2,0
9/22/2020,10417.22,10572.71,10353,10529.61,43991.23548,1.60E+12,460362500.7,738576,21497.46159,224981251.3,0
9/23/2020,10529.61,10537.15,10136.82,10241.46,51876.56808,1.60E+12,539362015.2,774391,25012.70682,260045385.7,0
9/24/2020,10241.46,10795.24,10190.93,10736.32,57676.61943,1.60E+12,604520870.1,789282,27946.80433,292936073,0
9/25/2020,10736.33,10760.53,10556.24,10686.67,48101.11701,1.60E+12,512647249.1,733430,23566.33034,251168863.9,0
9/26/2020,10686.57,10820.94,10644.68,10728.6,28420.83666,1.60E+12,304511477.7,502670,14314.53135,153391173.5,0
9/27/2020,10728.59,10799,10594.82,10774.25,30549.48325,1.60E+12,327169249.5,516004,15101.03977,161737536.9,0
9/28/2020,10774.26,10950,10626,10696.12,50095.25173,1.60E+12,544463219.6,686664,25219.07332,274111924.7,0
9/29/2020,10696.11,10867.54,10635.87,10840.48,41874.8984,1.60E+12,449345822.5,587576,19896.07621,213544159.9,0
9/30/2020,10840.58,10849.34,10665.13,10776.59,39596.02732,1.60E+12,425279696.3,595383,18712.05971,200976719.4,0
10/1/2020,10776.59,10920,10437,10619.13,60866.33289,1.60E+12,652168989.5,794855,28449.9751,304779535.4,0
10/2/2020,10619.13,10664.64,10374,10570.4,50130.39371,1.60E+12,526864379.3,777193,24123.90255,253507685.5,0
10/3/2020,10570.4,10603.56,10496.46,10542.06,22298.22134,1.60E+12,235160884.6,381329,10752.46288,113392722.8,0
10/4/2020,10542.07,10696.87,10517.87,10666.63,23212.0016,1.60E+12,246252050.9,377553,12123.27565,128619845.1,0
10/5/2020,10666.62,10798,10615.64,10792.21,34025.76165,1.60E+12,364158510.2,483340,15551.58439,166457546.9,0
10/6/2020,10792.2,10800,10525,10599.66,48674.74047,1.60E+12,520051256.1,734526,23189.6899,247740447.6,0
10/7/2020,10599.65,10681.87,10546.17,10666.39,32811.99028,1.60E+12,348298562.9,503440,15783.35568,167548410.8,0
10/8/2020,10666.4,10950,10530.41,10925.57,51959.69157,1.60E+12,559311760.4,659291,26482.59953,285240421,0
10/9/2020,10925.44,11104.64,10829,11050.64,48240.07324,1.60E+12,530822321.5,635681,25658.6314,282409996,0
10/10/2020,11050.64,11491,11050.51,11293.22,43648.03694,1.60E+12,494785212.2,698561,22807.20465,258432465.8,0
10/11/2020,11293.22,11445,11221,11369.02,29043.85134,1.60E+12,329927755,509714,14470.44427,164384653.1,0
10/12/2020,11369.02,11720.01,11172,11528.25,52825.28371,1.60E+12,604779845.8,740823,26865.92932,307665447.3,0
10/13/2020,11528.24,11557,11300,11420.56,42205.28371,1.60E+12,482663390.7,618262,19346.15861,221257357.6,0
10/14/2020,11420.57,11547.98,11280,11417.89,41415.10602,1.60E+12,472007015.7,590025,19070.05731,217375960.3,0
10/15/2020,11417.89,11617.34,11250.83,11505.12,48760.71768,1.60E+12,556436445.6,662386,24019.23767,274171016.9,0
10/16/2020,11505.13,11541.15,11200,11319.32,48797.7495,1.60E+12,553211001.6,693210,22821.59348,258752919.3,0
10/17/2020,11319.24,11402.42,11255,11360.2,22368.91524,1.60E+12,253582776,365973,10318.02461,116996094.1,0
10/18/2020,11360.31,11505,11346.22,11503.14,23284.04119,1.60E+12,266150824.3,346946,12396.1271,141743879.1,0
10/19/2020,11503.14,11823.99,11407.96,11751.47,47414.53469,1.60E+12,550728683.8,650960,24716.39514,287236347.5,0
10/20/2020,11751.46,12038.38,11677.59,11909.99,62134.75066,1.60E+12,737425592.1,906111,31911.70883,378905889,0
10/21/2020,11910,13217.68,11886.95,12780.96,114584.4568,1.60E+12,1437122187,1453620,59033.67176,740274649.3,0
10/22/2020,12780.75,13185,12678.08,12968.52,70038.82414,1.60E+12,905778888.9,1035811,33259.49504,430203750,0
10/23/2020,12968.84,13027.69,12720.08,12923.07,50386.99984,1.60E+12,650680239.1,699313,24685.9255,318827712.2,0
10/24/2020,12923.06,13166.73,12870,13111.73,35952.20907,1.60E+12,468299521.8,536821,18382.74458,239455378.1,0
10/25/2020,13111.73,13350,12888,13028.83,38481.5795,1.60E+12,502672049.2,610498,17988.7671,235115943.8,0
10/26/2020,13029.64,13238.81,12765,13052.19,60951.67299,1.60E+12,794395722.5,818144,29609.9947,385986654.7,0
10/27/2020,13052.15,13789.29,13019.87,13636.17,80811.01945,1.60E+12,1085403903,1003615,39833.89054,534896062.8,0
10/28/2020,13636.16,13859.48,12888,13266.4,94440.56123,1.60E+12,1263487953,1234511,43387.69228,580505216.9,0
10/29/2020,13266.4,13642.91,12920.77,13455.7,74872.60213,1.60E+12,997867948.9,1008433,37203.24566,495772429.4,0
10/30/2020,13455.69,13669.98,13115,13560.1,70657.77888,1.60E+12,946818817.6,1060387,34438.58889,461667557.4,0
10/31/2020,13560.1,14100,13411.5,13791,67339.23852,1.60E+12,927048458.5,1022202,35823.22565,493309455.8,0
11/1/2020,13791,13895,13603,13761.5,36285.64853,1.60E+12,499124369.1,606248,17839.54476,245432626.6,0
11/2/2020,13761.49,13830,13195.05,13549.37,64566.42191,1.60E+12,873629993.8,869850,29243.23366,395698601.6,0
11/3/2020,13549.63,14066.11,13284.99,14023.53,74115.63079,1.60E+12,1009402088,1052569,38332.71333,522431362.9,0
11/4/2020,14023.53,14259,13525,14144.01,93016.98826,1.60E+12,1293872665,1212959,45333.6616,630831907.1,0
11/5/2020,14144.01,15750,14093.56,15590.02,143741.5227,1.60E+12,2131865609,1736055,72196.12712,1071067717,0
11/6/2020,15590.02,15960,15166,15579.92,122618.1977,1.60E+12,1909660729,1654968,58528.76053,911733812.3,0
11/7/2020,15579.93,15753.52,14344.22,14818.3,101431.2066,1.60E+12,1536510177,1557021,46204.87062,700220031.3,0
11/8/2020,14818.3,15650,14703.88,15475.1,65547.17857,1.60E+12,998031373.8,998773,31175.66089,474978556.4,0
11/9/2020,15475.1,15840,14805.54,15328.41,108976.3341,1.60E+12,1670447936,1505441,51350.44664,787324390.8,0
11/10/2020,15328.41,15460,15072.46,15297.21,61681.91961,1.61E+12,943615126.1,1093466,28945.76657,442891690,0
11/11/2020,15297.21,15965,15272.68,15684.24,78469.74646,1.61E+12,1226425496,1247167,40030.00217,625865373.4,0
11/12/2020,15684.25,16340.7,15440.64,16291.86,102196.3566,1.61E+12,1628755509,1472049,50444.97887,804204066.4,0
11/13/2020,16291.85,16480,15952.35,16320.7,75691.88101,1.61E+12,1230358611,1208773,35301.73094,574048021.7,0
11/14/2020,16320.04,16326.99,15670,16070.45,59116.34718,1.61E+12,944765868.6,931424,27724.7678,443001467.2,0
11/15/2020,16069.56,16180,15774.72,15957,43596.84151,1.61E+12,696651729.7,854441,20853.27085,333239080.6,0
11/16/2020,15957,16880,15864,16713.57,81300.67592,1.61E+12,1335728014,1202386,41370.21366,679593360.6,0
11/17/2020,16713.08,17858.82,16538,17659.38,115221.4031,1.61E+12,1982752071,1646652,58262.0626,1003081010,0
11/18/2020,17659.38,18476.93,17214.45,17776.12,149019.7881,1.61E+12,2663337936,2091832,73412.73628,1312369472,0
11/19/2020,17777.75,18179.8,17335.65,17802.82,93009.56101,1.61E+12,1656794229,1513304,45376.57785,808306887,0
11/20/2020,17802.81,18815.22,17740.04,18655.67,88423.01849,1.61E+12,1623135139,1444692,43549.51207,799574963.8,0
11/21/2020,18655.66,18965.9,18308.58,18703.8,75577.45839,1.61E+12,1413641591,1451352,36788.09469,688352207.1,0
11/22/2020,18703.8,18750,17610.86,18414.43,81645.73778,1.61E+12,1497662550,1528524,39164.42638,718709271.1,0
11/23/2020,18413.88,18766,18000,18368,82961.50609,1.61E+12,1529064320,1629379,39611.36062,730350629.7,0
11/24/2020,18368.01,19418.97,18018,19160.01,113581.5092,1.61E+12,2145301450,2179862,58179.20088,1098976481,0
11/25/2020,19160,19484.21,18500.27,18719.11,93266.57689,1.61E+12,1774870796,1785408,44575.07676,848724583.3,0
11/26/2020,18718.83,18915.03,16188,17149.47,181005.2467,1.61E+12,3127314143,2770483,84478.80913,1459155976,0
11/27/2020,17149.47,17457.62,16438.08,17139.52,85297.02479,1.61E+12,1446670351,1572299,42507.35843,720985570.3,0
11/28/2020,17139.53,17880.49,16865.56,17719.85,64910.69997,1.61E+12,1128061605,1209385,31785.7069,552044705.4,0
11/29/2020,17719.84,18360.05,17517,18184.99,55329.0163,1.61E+12,996743798.9,1141289,27883.9853,502287686.1,0
11/30/2020,18185,19863.16,18184.99,19695.87,115463.4669,1.61E+12,2205929120,1744149,61033.4149,1166943549,0
12/1/2020,19695.87,19888,18001.12,18764.96,127698.7627,1.61E+12,2446070335,2023802,63805.3929,1223282816,0
12/2/2020,18764.96,19342,18330,19204.09,75911.01348,1.61E+12,1436895345,1566635,36421.6904,689901298.6,0
12/3/2020,19204.08,19598,18867.2,19421.9,66689.39128,1.61E+12,1286548311,1242229,33868.3417,653783366.9,0
12/4/2020,19422.34,19527,18565.31,18650.52,71283.6682,1.61E+12,1358079975,1286657,32363.45372,616745259.3,0
12/5/2020,18650.51,19177,18500,19147.66,42922.74857,1.61E+12,813445434.1,932124,21360.26028,405002656.1,0
12/6/2020,19147.66,19420,18857,19359.4,37043.09186,1.61E+12,709558933.6,820382,19009.40766,364303501,0
12/7/2020,19358.67,19420.91,18902.88,19166.9,41372.29629,1.61E+12,793517668.7,840954,18881.80601,362249650.1,0
12/8/2020,19166.9,19294.84,18200,18324.11,61626.94761,1.61E+12,1160658077,1143181,27811.37851,524064471.6,0
12/9/2020,18324.11,18639.57,17650,18541.28,79585.5538,1.61E+12,1450130664,1302476,36809.00929,671042442.5,0
12/10/2020,18541.29,18557.32,17911.12,18254.63,52890.67509,1.61E+12,966149529,891151,25604.60807,467840780.5,0
12/11/2020,18254.81,18292.73,17572.33,18036.53,72610.72426,1.61E+12,1301081647,1117810,34194.98847,612882050.9,0
12/12/2020,18036.53,18948.66,18020.7,18808.69,49519.97843,1.61E+12,915552835.9,891810,26056.33265,481756117.7,0
12/13/2020,18808.69,19411,18711.12,19174.99,56560.82174,1.61E+12,1083520569,938022,29593.4651,566907850.6,0
12/14/2020,19174.99,19349,19000,19273.14,47257.20129,1.61E+12,906101687.7,842382,22657.4634,434506325.3,0
12/15/2020,19273.69,19570,19050,19426.43,61834.36601,1.61E+12,1196361528,1046423,31194.16085,603826364.4,0
12/16/2020,19426.43,21560,19278.6,21335.52,114306.3356,1.61E+12,2325135959,1659135,61245.26238,1245917122,0
12/17/2020,21335.52,23800,21230,22797.16,184882.4767,1.61E+12,4196645567,2795084,92409.40508,2097021809,0
12/18/2020,22797.15,23285.18,22350,23107.39,79646.13432,1.61E+12,1820875361,1613775,38359.30216,877296889.5,0
12/19/2020,23107.39,24171.47,22750,23821.61,86045.06468,1.61E+12,2018969879,1678611,42709.1115,1002105539,0
12/20/2020,23821.6,24295,23060,23455.52,76690.14569,1.61E+12,1810862075,1743225,37124.11536,877166936.6,0
12/21/2020,23455.54,24102.77,21815,22719.71,88030.29724,1.61E+12,2035446294,1593949,41983.0461,971417184.7,0
12/22/2020,22719.88,23837.1,22353.4,23810.79,87033.12616,1.61E+12,2010758620,1496277,42681.32671,986428672.7,0
12/23/2020,23810.79,24100,22600,23232.76,119047.2597,1.61E+12,2797688007,2194611,56660.20196,1332358610,0
12/24/2020,23232.39,23794.43,22703.42,23729.2,69013.83425,1.61E+12,1602394244,1421257,35789.11132,831484211.7,0
12/25/2020,23728.99,24789.86,23433.6,24712.47,79519.94357,1.61E+12,1919766317,1504426,41219.08816,995215944.6,0
12/26/2020,24712.47,26867.03,24500,26493.39,97806.51339,1.61E+12,2496533065,1735574,49839.03407,1272279530,0
12/27/2020,26493.4,28422,25700,26281.66,148455.5862,1.61E+12,4028928684,2438493,72649.34048,1972635486,0
12/28/2020,26281.54,27500,26101,27079.41,79721.7425,1.61E+12,2151806809,1508204,37895.34562,1023061029,0
12/29/2020,27079.42,27410,25880,27385,69411.59261,1.61E+12,1851617220,1605166,34276.9226,914954320.8,0
12/30/2020,27385,28996,27320,28875.54,95356.05783,1.61E+12,2683953237,1916095,48057.90637,1352877360,0
12/31/2020,28875.55,29300,27850,28923.63,75508.50515,1.61E+12,2173600125,1552793,36431.62208,1049389144,0
1/1/2021,28923.63,29600,28624.57,29331.69,54182.92501,1.61E+12,1582526989,1314910,27455.80173,802247744.5,0
1/2/2021,29331.7,33300,28946.53,32178.33,129993.8734,1.61E+12,4073842164,2245922,67446.30525,2110334724,0
1/3/2021,32176.45,34778.11,31962.99,33000.05,120957.5668,1.61E+12,4057598425,2369698,59750.33287,2004428434,0
1/4/2021,33000.05,33600,28130,31988.71,140899.8857,1.61E+12,4429010350,2642408,69088.46923,2173435409,0
1/5/2021,31989.75,34360,29900,33949.53,116049.997,1.61E+12,3743617145,2526851,59691.75476,1927195094,0
1/6/2021,33949.53,36939.21,33288,36769.36,127139.2013,1.61E+12,4431954249,2591783,63052.91465,2199632470,0
1/7/2021,36769.36,40365,36300,39432.28,132825.7004,1.61E+12,5062569943,2814686,65055.10714,2482583240,0
1/8/2021,39432.48,41950,36500,40582.81,139789.9575,1.61E+12,5568443209,2925632,67300.15522,2684975446,0
1/9/2021,40586.96,41380,38720,40088.22,75785.97968,1.61E+12,3054779029,1998156,37007.32191,1491990706,0
1/10/2021,40088.22,41350,35111.11,38150.02,118209.5445,1.61E+12,4604034730,2628050,55451.34467,2160976897,0
1/11/2021,38150.02,38264.74,30420,35404.47,251156.1383,1.61E+12,8497730018,4472957,123241.5888,4171891522,0
1/12/2021,35410.37,36628,32531,34051.24,133948.152,1.61E+12,4651302423,2674145,65098.3102,2261732479,0
1/13/2021,34049.15,37850,32380,37371.38,124477.9149,1.61E+12,4322876606,2514289,63981.03831,2222872691,0
1/14/2021,37371.38,40100,36701.23,39144.5,102950.3894,1.61E+12,3974826638,2297466,51264.46709,1979442593,0
1/15/2021,39145.21,39747.76,34408,36742.22,118300.9209,1.61E+12,4371588899,2560801,57738.03422,2133723813,0
1/16/2021,36737.43,37950,35357.8,35994.98,86348.43151,1.61E+12,3178840336,2066363,42420.42374,1563160122,0
1/17/2021,35994.98,36852.5,33850,35828.61,80157.72738,1.61E+12,2843103040,1860642,39513.63856,1402648633,0
1/18/2021,35824.99,37469.83,34800,36631.27,70698.11875,1.61E+12,2554843261,1707766,35621.50605,1289347187,0
1/19/2021,36622.46,37850,35844.06,35891.49,79611.30777,1.61E+12,2935348499,1939371,38704.68162,1428235710,0
1/20/2021,35901.94,36415.31,33400,35468.23,89368.42292,1.61E+12,3126721094,2234539,42546.63408,1489289968,0
1/21/2021,35468.23,35600,30071,30850.13,135004.0767,1.61E+12,4386783587,2881505,63256.21045,2057240517,0
1/22/2021,30851.99,33826.53,28850,32945.17,142971.684,1.61E+12,4483295872,2707810,70150.18846,2201161570,0
1/23/2021,32950,33456,31390.16,32078,64595.28768,1.61E+12,2089098296,1700056,32680.77613,1057114175,0
1/24/2021,32078,33071,30900,32259.9,57978.03797,1.61E+12,1864609665,1528287,27826.1192,895721122,0
1/25/2021,32259.45,34875,31910,32254.2,88499.22692,1.61E+12,2958759289,2106548,44489.52413,1488432034,0
1/26/2021,32254.19,32921.88,30837.37,32467.77,84972.20691,1.61E+12,2708545364,2010392,42402.31292,1352678099,0
1/27/2021,32464.01,32557.29,29241.72,30366.15,95911.96171,1.61E+12,2958081422,2065953,46664.38164,1440079785,0
1/28/2021,30362.19,33783.98,29842.1,33364.86,92621.14562,1.61E+12,2953553214,2060660,46067.78233,1468956156,0
1/29/2021,33368.18,38531.9,31915.4,34252.2,231827.0056,1.61E+12,8195593336,4403349,116537.2478,4121941034,0
1/30/2021,34246.28,34933,32825,34262.88,84889.68134,1.61E+12,2884500063,2201040,42418.4671,1441981401,0
1/31/2021,34262.89,34342.69,32171.67,33092.98,68742.28038,1.61E+12,2289641046,1707064,32480.44736,1082502552,0
2/1/2021,33092.97,34717.27,32296.16,33526.37,82718.27688,1.61E+12,2791776658,1810492,41855.84149,1413158967,0
2/2/2021,33517.09,35984.33,33418,35466.24,78056.65988,1.61E+12,2716321896,1789672,39216.56311,1364790965,0
2/3/2021,35472.71,37662.63,35362.38,37618.87,80784.33366,1.61E+12,2951232788,1881740,39863.07506,1456248046,0
2/4/2021,37620.26,38708.27,36161.95,36936.66,92080.7359,1.61E+12,3452669022,2211866,45516.21369,1707710014,0
2/5/2021,36936.65,38310.12,36570,38290.24,66681.33428,1.61E+12,2509278292,1853253,32756.38503,1232713880,0
2/6/2021,38289.32,40955.51,38215.94,39186.94,98757.31118,1.61E+12,3922095149,2291646,52015.51336,2065180747,0
2/7/2021,39181.01,39700,37351,38795.69,84363.67976,1.61E+12,3256521384,1976357,40764.38896,1574482908,0
2/8/2021,38795.69,46794.45,37988.89,46374.87,138597.5369,1.61E+12,5881536977,3230961,72345.89157,3069313839,0
2/9/2021,46374.86,48142.19,44961.09,46420.42,115499.8617,1.61E+12,5386255398,3119034,57429.56435,2679451036,0
2/10/2021,46420.42,47310,43727,44807.58,97154.1822,1.61E+12,4431650130,2891592,47971.98573,2190231239,0
2/11/2021,44807.58,48678.9,43994.02,47969.51,89561.08145,1.61E+12,4185630934,2570949,46138.33674,2158335923,0
2/12/2021,47968.66,48985.8,46125,47287.6,85870.0357,1.61E+12,4080571909,2418841,41841.03914,1990472919,0
2/13/2021,47298.15,48150,46202.53,47153.69,63768.0974,1.61E+12,3007710147,2058823,30996.30986,1462495400,0
2/14/2021,47156.78,49707.43,47014.17,48577.79,73735.47553,1.61E+12,3584808349,2090070,38752.15668,1884009921,0
2/15/2021,48580.47,49010.92,45570.79,47911.1,79398.15678,1.61E+12,3782219061,2313155,38176.36466,1819251656,0
2/16/2021,47911.1,50689.18,47003.62,49133.45,88813.2663,1.61E+12,4349983778,2199849,45608.60384,2236524605,0
2/17/2021,49133.45,52618.74,48947,52119.71,85743.63782,1.61E+12,4365831515,2514374,45055.44624,2294099235,0
2/18/2021,52117.67,52530,50901.9,51552.6,60758.04695,1.61E+12,3149973077,1891592,28893.35862,1498231636,0
2/19/2021,51552.61,56368,50710.2,55906,79659.77802,1.61E+12,4251167828,2339215,40556.02025,2164871310,0
2/20/2021,55906,57700.46,53863.93,55841.19,80948.20531,1.61E+12,4551890860,2642846,38636.06627,2172833878,0
2/21/2021,55841.19,58352.8,55477.59,57408.57,58166.70851,1.61E+12,3317998263,1950533,29506.08909,1683107088,0
2/22/2021,57412.35,57508.47,47622,54087.67,134019.4349,1.61E+12,7213386720,3313083,63677.66198,3427217155,0
2/23/2021,54087.67,54183.59,44892.56,48891,169375.0251,1.61E+12,8215839131,3825196,82464.14299,4002195292,0
2/24/2021,48891,51374.99,46988.69,49676.2,91881.20925,1.61E+12,4574033001,2194532,45750.71483,2278566606,0
2/25/2021,49676.21,52041.73,46674.34,47073.73,83310.67312,1.61E+12,4152188728,2305679,40610.66476,2026068518,0
2/26/2021,47073.73,48424.11,44106.78,46276.87,109423.2007,1.61E+12,5086374533,2371766,53626.90462,2494190193,0
2/27/2021,46276.88,48394,45000,46106.43,66060.83429,1.61E+12,3105897439,1757720,31987.01965,1505012111,0
2/28/2021,46103.67,46638.46,43000,45135.66,83055.36904,1.61E+12,3708359965,1838345,40688.17185,1817797447,0
3/1/2021,45134.11,49790,44950.53,49587.03,85086.11165,1.61E+12,4057515795,2147223,42616.99436,2032566686,0
3/2/2021,49595.76,50200,47047.6,48440.65,64221.06214,1.61E+12,3120472070,1855583,31377.03808,1525145370,0
3/3/2021,48436.61,52640,48100.71,50349.37,81035.91371,1.61E+12,4109521258,2242131,40955.3684,2077586899,0
3/4/2021,50349.37,51773.88,47500,48374.09,82649.71683,1.61E+12,4079837241,2291936,40269.97789,1987955555,0
3/5/2021,48374.09,49448.93,46300,48751.71,78192.49637,1.61E+12,3727133105,2054216,38318.31038,1827025012,0
3/6/2021,48746.81,49200,47070,48882.2,44399.23424,1.62E+12,2143910705,1476474,21500.61562,1038365873,0
3/7/2021,48882.2,51450.03,48882.2,50971.75,55235.02803,1.62E+12,2778875909,1758101,27885.59696,1402782880,0
3/8/2021,50959.11,52402.78,49274.67,52375.17,66987.35966,1.62E+12,3400847931,1999401,33595.42957,1706117798,0
3/9/2021,52375.18,54895,51789.41,54884.5,71656.73708,1.62E+12,3861450965,2194398,35011.54109,1886844774,0
3/10/2021,54874.67,57387.69,53005,55851.59,84749.23894,1.62E+12,4700197563,2647284,42651.88741,2366856293,0
3/11/2021,55851.59,58150,54272.82,57773.16,81914.81286,1.62E+12,4612366201,2509970,40603.44967,2288704819,0
3/12/2021,57773.15,58081.51,54962.84,57221.72,73405.40605,1.62E+12,4162054726,2489931,35802.94146,2030616300,0
3/13/2021,57221.72,61844,56078.23,61188.39,83245.09135,1.62E+12,4933383453,2559002,44387.23192,2631390815,0
3/14/2021,61188.38,61724.79,58966.78,58968.31,52601.05275,1.62E+12,3176397574,1829769,25325.26705,1530051005,0
3/15/2021,58976.08,60633.43,54600,55605.2,102771.4273,1.62E+12,5874241052,2683815,49825.43835,2848907087,0
3/16/2021,55605.2,56938.29,53271.34,56900.75,77986.69436,1.62E+12,4304259208,2241208,37825.50149,2088111363,0
3/17/2021,56900.74,58974.73,54123.69,58912.97,70421.62084,1.62E+12,3960992972,2204296,34778.74578,1957825523,0
3/18/2021,58912.97,60129.97,57023,57648.16,66580.40668,1.62E+12,3900885761,2040947,32287.37991,1892327691,0
3/19/2021,57641,59468,56270.74,58030.01,52392.65296,1.62E+12,3052711148,1885830,25552.51122,1489274083,0
3/20/2021,58030.01,59880,57820.17,58102.28,44476.94178,1.62E+12,2616535093,1724131,22212.44672,1307023993,0
3/21/2021,58100.02,58589.1,55450.11,57351.56,48564.47027,1.62E+12,2774223130,1773546,23648.94168,1350989191,0
3/22/2021,57351.56,58430.73,53650,54083.25,62581.62617,1.62E+12,3527479514,1927345,30749.05903,1733579081,0
3/23/2021,54083.25,55830.9,53000,54340.89,59789.36543,1.62E+12,3264650775,1740349,29563.40974,1614722151,0
3/24/2021,54342.8,57200,51700,52303.65,83537.46502,1.62E+12,4583159614,2401988,39323.13007,2161386679,0
3/25/2021,52303.66,53287,50427.56,51293.78,87400.53454,1.62E+12,4536327185,2099425,42947.39773,2229351570,0
3/26/2021,51293.78,55073.46,51214.6,55025.59,63813.77469,1.62E+12,3397036141,1773150,31822.54524,1694326043,0
3/27/2021,55025.59,56700.36,53950,55817.14,50105.47506,1.62E+12,2767070176,1528776,24739.94847,1365965317,0
3/28/2021,55817.14,56559.75,54691.84,55777.63,39050.38751,1.62E+12,2178777329,1551283,19262.72594,1074959546,0
3/29/2021,55777.65,58405.82,54800.01,57635.47,67857.9374,1.62E+12,3877131110,1983437,34373.80456,1963800174,0
3/30/2021,57635.46,59368,57071.35,58746.57,55122.44312,1.62E+12,3221944107,1612744,27541.52668,1610812658,0
