Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore
2025-01-01 03:50:00,3354.99000000,3356.47000000,3354.99000000,3355.83000000,183.07910000,2025-01-01 03:54:59.999,614422.80454100,933,143.06750000,480141.65589100,0
2025-01-01 03:55:00,3355.84000000,3355.84000000,3354.75000000,3355.20000000,228.89780000,2025-01-01 03:59:59.999,767946.67026500,677,192.79750000,646822.19175800,0
2025-01-01 04:00:00,3355.20000000,3356.61000000,3351.85000000,3355.66000000,320.83000000,2025-01-01 04:04:59.999,1076189.23545500,1787,238.03810000,798516.22685100,0
2025-01-01 04:05:00,3355.66000000,3355.66000000,3350.79000000,3350.80000000,218.09860000,2025-01-01 04:09:59.999,731424.16364000,1235,54.25250000,181961.84096000,0
2025-01-01 04:10:00,3350.80000000,3351.50000000,3348.19000000,3349.10000000,528.96100000,2025-01-01 04:14:59.999,1771910.96256000,2170,249.64270000,836206.17749400,0
2025-01-01 04:15:00,3349.09000000,3350.36000000,3346.03000000,3349.07000000,391.01710000,2025-01-01 04:19:59.999,1309017.24379800,2220,240.05650000,803619.74540400,0
2025-01-01 04:20:00,3349.08000000,3351.69000000,3346.92000000,3347.85000000,610.27190000,2025-01-01 04:24:59.999,2043338.58476500,1914,209.17720000,700262.36486400,0
2025-01-01 04:25:00,3347.85000000,3350.00000000,3347.70000000,3348.21000000,241.43780000,2025-01-01 04:29:59.999,808505.01740000,1061,136.89030000,458406.45688600,0
2025-01-01 04:30:00,3348.21000000,3350.36000000,3345.00000000,3345.00000000,302.27690000,2025-01-01 04:34:59.999,1011982.44693300,2295,138.88850000,465047.34827000,0
2025-01-01 04:35:00,3345.00000000,3347.34000000,3344.45000000,3346.01000000,273.29730000,2025-01-01 04:39:59.999,914402.78795500,1741,144.44550000,483295.03761200,0
2025-01-01 04:40:00,3346.02000000,3348.42000000,3345.32000000,3345.51000000,255.30220000,2025-01-01 04:44:59.999,854346.90504500,1449,155.34150000,519835.41972600,0
2025-01-01 04:45:00,3345.51000000,3347.15000000,3341.94000000,3345.74000000,507.17390000,2025-01-01 04:49:59.999,1696473.34874900,2264,329.06610000,1100796.94072000,0
2025-01-01 04:50:00,3345.73000000,3346.79000000,3343.59000000,3343.60000000,257.68840000,2025-01-01 04:54:59.999,861978.52334300,1649,142.50980000,476672.18020900,0
2025-01-01 04:55:00,3343.60000000,3347.34000000,3339.45000000,3341.14000000,720.29550000,2025-01-01 04:59:59.999,2408592.67532600,2556,293.36440000,981077.24052600,0
2025-01-01 05:00:00,3341.14000000,3344.05000000,3340.02000000,3344.05000000,285.98010000,2025-01-01 05:04:59.999,955713.84015600,2001,211.26780000,706012.76892800,0
2025-01-01 05:05:00,3344.05000000,3346.89000000,3344.04000000,3345.14000000,218.64490000,2025-01-01 05:09:59.999,731495.81226400,1648,130.70990000,437299.67296400,0
2025-01-01 05:10:00,3345.15000000,3348.13000000,3344.56000000,3346.80000000,282.91310000,2025-01-01 05:14:59.999,946697.76580600,2136,150.49550000,503608.16156500,0
2025-01-01 05:15:00,3346.79000000,3347.95000000,3345.33000000,3347.95000000,254.04660000,2025-01-01 05:19:59.999,850223.21043200,2865,132.26220000,442650.18770800,0
2025-01-01 05:20:00,3347.95000000,3349.73000000,3346.60000000,3348.00000000,271.75080000,2025-01-01 05:24:59.999,909900.19485200,2154,190.80180000,638868.42104100,0
2025-01-01 05:25:00,3348.00000000,3351.18000000,3348.00000000,3350.01000000,165.74480000,2025-01-01 05:29:59.999,555242.31570600,1456,135.23630000,453036.88611400,0
2025-01-01 05:30:00,3350.01000000,3351.57000000,3348.06000000,3348.07000000,322.68200000,2025-01-01 05:34:59.999,1081089.35671600,1523,191.91550000,642982.39568700,0
2025-01-01 05:35:00,3348.07000000,3348.07000000,3345.09000000,3345.10000000,293.93590000,2025-01-01 05:39:59.999,983813.83594100,1034,91.20390000,305302.40949700,0
2025-01-01 05:40:00,3345.09000000,3349.34000000,3344.32000000,3348.09000000,388.01470000,2025-01-01 05:44:59.999,1298301.75827700,2027,197.14330000,659667.16149000,0
2025-01-01 05:45:00,3348.08000000,3349.35000000,3347.68000000,3348.76000000,281.23250000,2025-01-01 05:49:59.999,941631.05185100,1647,172.59810000,577882.43548800,0
2025-01-01 05:50:00,3348.76000000,3348.76000000,3345.00000000,3346.41000000,289.53770000,2025-01-01 05:54:59.999,969049.20534100,1830,186.83960000,625292.38852600,0
2025-01-01 05:55:00,3346.41000000,3346.41000000,3344.88000000,3345.41000000,192.57900000,2025-01-01 05:59:59.999,644233.18612200,1067,103.53000000,346336.66576600,0
2025-01-01 06:00:00,3345.41000000,3348.00000000,3343.50000000,3345.04000000,296.44230000,2025-01-01 06:04:59.999,991965.13081600,2669,133.27290000,445964.19151100,0
2025-01-01 06:05:00,3345.05000000,3345.05000000,3339.01000000,3340.78000000,552.52510000,2025-01-01 06:09:59.999,1846271.80673800,2276,254.36750000,849927.46810600,0
2025-01-01 06:10:00,3340.78000000,3341.91000000,3340.77000000,3341.49000000,203.79900000,2025-01-01 06:14:59.999,680957.40844200,1700,107.29650000,358506.37037600,0
2025-01-01 06:15:00,3341.49000000,3343.32000000,3340.84000000,3342.24000000,441.34670000,2025-01-01 06:19:59.999,1474855.04021300,2589,281.45000000,940557.98053100,0
2025-01-01 06:20:00,3342.25000000,3345.24000000,3342.24000000,3343.57000000,337.59660000,2025-01-01 06:24:59.999,1128889.19723200,2158,136.63320000,456793.87997700,0
2025-01-01 06:25:00,3343.57000000,3345.33000000,3343.07000000,3344.00000000,213.89230000,2025-01-01 06:29:59.999,715280.11075100,1340,130.32170000,435794.38493700,0
2025-01-01 06:30:00,3344.00000000,3344.00000000,3342.00000000,3342.31000000,2061.27230000,2025-01-01 06:34:59.999,6888999.24163500,2634,223.74830000,747903.64722600,0
2025-01-01 06:35:00,3342.32000000,3342.32000000,3336.88000000,3341.68000000,1249.40750000,2025-01-01 06:39:59.999,4173381.69649600,3708,209.86460000,700821.69786600,0
2025-01-01 06:40:00,3341.68000000,3344.48000000,3341.68000000,3344.48000000,341.30030000,2025-01-01 06:44:59.999,1140969.15067700,1874,167.47000000,559852.30143600,0
2025-01-01 06:45:00,3344.49000000,3345.89000000,3343.81000000,3343.97000000,205.23740000,2025-01-01 06:49:59.999,686444.39381700,1836,108.40600000,362586.59868100,0
2025-01-01 06:50:00,3343.97000000,3345.01000000,3342.89000000,3344.63000000,166.93700000,2025-01-01 06:54:59.999,558199.68730500,1513,111.03990000,371295.89806900,0
2025-01-01 06:55:00,3344.64000000,3346.61000000,3344.64000000,3346.60000000,255.39260000,2025-01-01 06:59:59.999,854482.75644300,1344,210.41580000,703998.29831700,0
2025-01-01 07:00:00,3346.61000000,3346.61000000,3342.32000000,3342.33000000,171.32070000,2025-01-01 07:04:59.999,572912.31657700,1299,91.88490000,307248.10368300,0
2025-01-01 07:05:00,3342.32000000,3343.71000000,3340.50000000,3341.85000000,285.06140000,2025-01-01 07:09:59.999,952667.34637800,2133,183.75170000,614102.35012900,0
2025-01-01 07:10:00,3341.89000000,3345.88000000,3340.30000000,3341.26000000,2586.28090000,2025-01-01 07:14:59.999,8644800.23121900,2830,1785.26570000,5967441.30673300,0
2025-01-01 07:15:00,3341.26000000,3344.83000000,3340.77000000,3344.02000000,216.34020000,2025-01-01 07:19:59.999,723247.19156100,2457,162.66480000,543806.01193100,0
2025-01-01 07:20:00,3344.02000000,3344.93000000,3339.35000000,3341.30000000,379.41950000,2025-01-01 07:24:59.999,1268131.22817200,2073,190.94430000,638117.01666100,0
2025-01-01 07:25:00,3341.31000000,3341.92000000,3340.59000000,3341.59000000,266.51480000,2025-01-01 07:29:59.999,890475.06488400,970,130.89310000,437327.58757600,0
2025-01-01 07:30:00,3341.58000000,3344.13000000,3341.03000000,3341.04000000,265.09970000,2025-01-01 07:34:59.999,886150.79930400,1285,129.62160000,433331.73450200,0
2025-01-01 07:35:00,3341.04000000,3345.47000000,3341.03000000,3343.67000000,296.61040000,2025-01-01 07:39:59.999,991799.00250000,1304,221.35650000,740163.52219200,0
2025-01-01 07:40:00,3343.67000000,3344.03000000,3342.31000000,3344.02000000,156.39420000,2025-01-01 07:44:59.999,522875.75836300,969,86.32320000,288594.91971800,0
2025-01-01 07:45:00,3344.03000000,3344.80000000,3343.31000000,3343.50000000,292.02350000,2025-01-01 07:49:59.999,976550.94901300,985,221.33150000,740153.23712700,0
2025-01-01 07:50:00,3343.51000000,3350.49000000,3343.50000000,3348.83000000,732.29170000,2025-01-01 07:54:59.999,2452208.52526800,2006,654.01950000,2190222.57576100,0
2025-01-01 07:55:00,3348.84000000,3348.84000000,3345.32000000,3347.12000000,222.06410000,2025-01-01 07:59:59.999,743249.82036500,1498,80.96850000,270973.12365700,0
2025-01-01 08:00:00,3347.11000000,3348.77000000,3346.20000000,3347.56000000,166.17210000,2025-01-01 08:04:59.999,556226.31793700,1420,57.06250000,191012.55632800,0
2025-01-01 08:05:00,3347.56000000,3348.84000000,3345.00000000,3345.00000000,262.21380000,2025-01-01 08:09:59.999,877568.15200900,1421,134.63250000,450569.71154400,0
2025-01-01 08:10:00,3345.00000000,3347.31000000,3345.00000000,3347.23000000,271.88330000,2025-01-01 08:14:59.999,909677.60561700,1933,78.12350000,261391.15203000,0
2025-01-01 08:15:00,3347.23000000,3348.30000000,3345.69000000,3346.51000000,231.32610000,2025-01-01 08:19:59.999,774194.20130800,2042,68.17620000,228170.72044600,0
2025-01-01 08:20:00,3346.50000000,3346.51000000,3343.33000000,3343.34000000,210.77670000,2025-01-01 08:24:59.999,705075.69069700,1992,81.80010000,273635.38185000,0
2025-01-01 08:25:00,3343.34000000,3343.68000000,3331.56000000,3337.85000000,2176.96700000,2025-01-01 08:29:59.999,7262376.00928200,9009,921.34370000,3073813.58246600,0
2025-01-01 08:30:00,3337.85000000,3341.23000000,3336.84000000,3339.78000000,1255.45370000,2025-01-01 08:34:59.999,4192803.79378200,6157,489.04260000,1633068.06192000,0
2025-01-01 08:35:00,3339.79000000,3342.33000000,3338.34000000,3340.81000000,647.96870000,2025-01-01 08:39:59.999,2164428.10034300,5349,359.50390000,1200729.38610500,0
2025-01-01 08:40:00,3340.82000000,3342.66000000,3339.69000000,3339.69000000,395.55400000,2025-01-01 08:44:59.999,1321725.30040700,3532,177.80700000,594105.48260900,0
2025-01-01 08:45:00,3339.70000000,3339.70000000,3333.30000000,3334.04000000,1186.02430000,2025-01-01 08:49:59.999,3956872.20925400,5884,529.05100000,1764966.70945400,0
2025-01-01 08:50:00,3334.04000000,3340.10000000,3334.03000000,3337.83000000,1040.40890000,2025-01-01 08:54:59.999,3471543.72716200,4185,608.59780000,2030495.71642200,0
2025-01-01 08:55:00,3337.83000000,3337.83000000,3335.64000000,3337.01000000,625.22650000,2025-01-01 08:59:59.999,2086276.42209800,3128,332.79460000,1110476.29238800,0
2025-01-01 09:00:00,3337.00000000,3341.00000000,3337.00000000,3340.99000000,508.39350000,2025-01-01 09:04:59.999,1697495.63010300,3500,277.56470000,926760.24264900,0
2025-01-01 09:05:00,3341.00000000,3341.00000000,3334.00000000,3334.27000000,931.84560000,2025-01-01 09:09:59.999,3108530.52475300,5398,492.42900000,1642235.41450700,0
2025-01-01 09:10:00,3334.27000000,3335.28000000,3330.90000000,3334.29000000,558.85500000,2025-01-01 09:14:59.999,1862472.94920800,6138,276.76220000,922327.47246700,0
2025-01-01 09:15:00,3334.30000000,3334.35000000,3323.66000000,3327.18000000,2328.42430000,2025-01-01 09:19:59.999,7747681.05732500,10480,693.81610000,2308712.47086200,0
2025-01-01 09:20:00,3327.18000000,3327.75000000,3315.98000000,3316.72000000,5579.93130000,2025-01-01 09:24:59.999,18530343.32588100,13872,2177.04980000,7231615.05560000,0
2025-01-01 09:25:00,3316.72000000,3324.18000000,3313.88000000,3322.34000000,5356.17250000,2025-01-01 09:29:59.999,17772908.54374500,15643,2917.74210000,9682928.12264100,0
2025-01-01 09:30:00,3322.38000000,3329.25000000,3321.23000000,3327.04000000,876.28160000,2025-01-01 09:34:59.999,2914256.65321700,7601,386.07320000,1283939.66483900,0
2025-01-01 09:35:00,3327.05000000,3327.45000000,3322.09000000,3322.60000000,401.68940000,2025-01-01 09:39:59.999,1335228.88375300,4212,159.60020000,530506.61899900,0
2025-01-01 09:40:00,3322.52000000,3327.16000000,3319.60000000,3327.16000000,549.28840000,2025-01-01 09:44:59.999,1825583.21886000,5402,271.73500000,902993.10953200,0
2025-01-01 09:45:00,3327.16000000,3330.26000000,3324.22000000,3328.89000000,769.85760000,2025-01-01 09:49:59.999,2561763.13772000,5733,315.79590000,1050940.10772000,0
2025-01-01 09:50:00,3328.83000000,3335.00000000,3328.83000000,3333.39000000,655.00380000,2025-01-01 09:54:59.999,2183265.13546500,3676,441.53870000,1471823.91555600,0
2025-01-01 09:55:00,3333.38000000,3334.99000000,3332.50000000,3334.64000000,206.94940000,2025-01-01 09:59:59.999,689892.87511200,1767,104.14200000,347177.03878800,0
2025-01-01 10:00:00,3334.83000000,3337.89000000,3333.41000000,3336.92000000,530.13530000,2025-01-01 10:04:59.999,1768242.06796600,3129,246.36530000,821866.20293000,0
2025-01-01 10:05:00,3336.92000000,3338.82000000,3333.97000000,3334.06000000,483.35130000,2025-01-01 10:09:59.999,1612915.44816400,3442,232.56620000,776162.64710800,0
2025-01-01 10:10:00,3334.06000000,3334.73000000,3328.55000000,3330.10000000,657.31200000,2025-01-01 10:14:59.999,2189503.85469900,3941,138.51290000,461497.73238200,0
2025-01-01 10:15:00,3330.10000000,3334.95000000,3329.68000000,3334.62000000,280.32510000,2025-01-01 10:19:59.999,934151.79744200,3504,142.40730000,474569.22750200,0
2025-01-01 10:20:00,3334.61000000,3335.79000000,3333.37000000,3335.79000000,402.39870000,2025-01-01 10:24:59.999,1341872.68897600,2461,240.02590000,800357.39723600,0
2025-01-01 10:25:00,3335.79000000,3336.40000000,3329.58000000,3332.96000000,1371.96220000,2025-01-01 10:29:59.999,4570881.25146000,3150,367.51800000,1224795.10339400,0
2025-01-01 10:30:00,3332.96000000,3337.29000000,3332.00000000,3333.38000000,348.87510000,2025-01-01 10:34:59.999,1163526.15821700,2933,158.46640000,528515.93269500,0
2025-01-01 10:35:00,3333.38000000,3334.12000000,3332.00000000,3333.48000000,240.09680000,2025-01-01 10:39:59.999,800259.29706800,2283,125.24060000,417409.25684000,0
2025-01-01 10:40:00,3333.48000000,3333.49000000,3328.60000000,3330.92000000,285.75560000,2025-01-01 10:44:59.999,951929.72711900,3526,87.97340000,293028.47481500,0
2025-01-01 10:45:00,3330.92000000,3331.98000000,3328.86000000,3331.25000000,345.84590000,2025-01-01 10:49:59.999,1151981.09536500,3307,161.23580000,537063.53113400,0
2025-01-01 10:50:00,3331.25000000,3331.25000000,3327.24000000,3327.61000000,468.82670000,2025-01-01 10:54:59.999,1560640.49449700,3029,103.65710000,345047.77254900,0
2025-01-01 10:55:00,3327.62000000,3329.04000000,3325.70000000,3326.69000000,280.06550000,2025-01-01 10:59:59.999,931832.98169000,2651,119.95570000,399140.50747500,0
2025-01-01 11:00:00,3326.69000000,3327.64000000,3323.71000000,3324.66000000,593.07580000,2025-01-01 11:04:59.999,1972472.85193800,5230,304.76190000,1013659.47167200,0
2025-01-01 11:05:00,3324.66000000,3330.48000000,3323.82000000,3330.17000000,1060.61880000,2025-01-01 11:09:59.999,3530686.40686800,5238,851.97820000,2836315.64829800,0
2025-01-01 11:10:00,3330.17000000,3330.55000000,3328.63000000,3329.52000000,307.59050000,2025-01-01 11:14:59.999,1024210.20833700,2521,188.94980000,629139.85906500,0
2025-01-01 11:15:00,3329.51000000,3334.35000000,3329.51000000,3332.49000000,457.62700000,2025-01-01 11:19:59.999,1524937.75377400,3750,296.23110000,987102.81369900,0
2025-01-01 11:20:00,3332.49000000,3334.91000000,3330.56000000,3333.67000000,564.98310000,2025-01-01 11:24:59.999,1883048.95711600,3508,445.77010000,1485719.03155100,0
2025-01-01 11:25:00,3333.67000000,3335.60000000,3332.53000000,3335.60000000,365.93530000,2025-01-01 11:29:59.999,1219871.53304000,2123,202.59970000,675448.09636000,0
2025-01-01 11:30:00,3335.60000000,3338.08000000,3334.73000000,3336.49000000,824.65250000,2025-01-01 11:34:59.999,2751430.08195500,3046,607.90010000,2028232.84703900,0
2025-01-01 11:35:00,3336.50000000,3336.57000000,3335.00000000,3335.00000000,291.74540000,2025-01-01 11:39:59.999,973272.58625100,1810,152.21770000,507813.39028100,0
2025-01-01 11:40:00,3335.01000000,3342.80000000,3334.41000000,3342.75000000,1046.77740000,2025-01-01 11:44:59.999,3496659.91073400,5610,700.37140000,2339467.30511800,0
2025-01-01 11:45:00,3342.76000000,3348.35000000,3341.80000000,3342.26000000,688.73960000,2025-01-01 11:49:59.999,2304165.19908000,5931,366.37940000,1225656.36892900,0
2025-01-01 11:50:00,3342.31000000,3342.85000000,3339.81000000,3340.80000000,198.78520000,2025-01-01 11:54:59.999,664206.72940200,2601,95.23940000,318219.19899800,0
2025-01-01 11:55:00,3340.80000000,3343.09000000,3340.30000000,3341.00000000,332.05210000,2025-01-01 11:59:59.999,1109494.40387500,2663,203.32540000,679363.36042500,0
2025-01-01 12:00:00,3341.01000000,3343.26000000,3338.58000000,3342.18000000,326.73230000,2025-01-01 12:04:59.999,1091718.83174600,3754,142.74660000,476915.57572900,0
2025-01-01 12:05:00,3342.18000000,3343.73000000,3341.69000000,3343.71000000,316.00770000,2025-01-01 12:09:59.999,1056397.05202600,2532,185.63300000,620551.84752200,0
2025-01-01 12:10:00,3343.72000000,3344.27000000,3341.57000000,3341.82000000,315.99630000,2025-01-01 12:14:59.999,1056344.04568900,2091,150.32530000,502507.22476500,0
2025-01-01 12:15:00,3341.81000000,3345.33000000,3341.57000000,3343.75000000,408.49430000,2025-01-01 12:19:59.999,1365656.80334900,3844,232.87580000,778549.52560100,0
2025-01-01 12:20:00,3343.75000000,3351.28000000,3343.75000000,3348.80000000,981.51160000,2025-01-01 12:24:59.999,3286141.63470400,5299,687.93040000,2303146.39540400,0
2025-01-01 12:25:00,3348.66000000,3351.54000000,3347.15000000,3350.75000000,675.98430000,2025-01-01 12:29:59.999,2264105.18147400,2844,459.88150000,1540330.39563300,0
2025-01-01 12:30:00,3350.74000000,3352.31000000,3347.60000000,3347.61000000,782.07980000,2025-01-01 12:34:59.999,2620263.34038600,2615,407.84900000,1366539.76312100,0
2025-01-01 12:35:00,3347.61000000,3350.43000000,3344.93000000,3350.43000000,774.74670000,2025-01-01 12:39:59.999,2593863.89328800,3918,352.51270000,1180191.84229300,0
2025-01-01 12:40:00,3350.43000000,3352.00000000,3347.62000000,3347.62000000,340.53720000,2025-01-01 12:44:59.999,1140942.17939700,3285,193.30110000,647647.47762300,0
2025-01-01 12:45:00,3347.63000000,3348.74000000,3344.51000000,3344.80000000,327.74850000,2025-01-01 12:49:59.999,1096781.99182500,5450,178.24170000,596468.79405000,0
2025-01-01 12:50:00,3344.81000000,3345.94000000,3344.32000000,3345.85000000,229.22390000,2025-01-01 12:54:59.999,766820.07205400,2463,132.69870000,443917.71070700,0
2025-01-01 12:55:00,3345.84000000,3348.00000000,3345.25000000,3347.46000000,387.83270000,2025-01-01 12:59:59.999,1298016.86345500,3557,280.94160000,940253.03943000,0
2025-01-01 13:00:00,3347.46000000,3353.11000000,3345.57000000,3353.01000000,763.39750000,2025-01-01 13:04:59.999,2557067.88544800,4502,442.94220000,1483697.36022000,0
2025-01-01 13:05:00,3353.02000000,3353.50000000,3342.45000000,3342.93000000,771.60430000,2025-01-01 13:09:59.999,2583968.62120700,3254,269.17220000,901839.72005600,0
2025-01-01 13:10:00,3342.94000000,3342.94000000,3337.41000000,3338.83000000,583.93000000,2025-01-01 13:14:59.999,1950094.48438200,3286,191.70030000,640157.22745900,0
2025-01-01 13:15:00,3338.83000000,3342.70000000,3334.04000000,3338.12000000,707.73500000,2025-01-01 13:19:59.999,2362488.49471700,4905,415.95710000,1388705.96446400,0
2025-01-01 13:20:00,3338.13000000,3339.28000000,3332.51000000,3334.24000000,680.65360000,2025-01-01 13:24:59.999,2270101.77604600,3979,326.72240000,1089867.08712700,0
2025-01-01 13:25:00,3334.24000000,3338.45000000,3333.36000000,3336.29000000,456.02630000,2025-01-01 13:29:59.999,1521347.77715300,4368,299.40610000,998747.22039400,0
2025-01-01 13:30:00,3336.28000000,3341.89000000,3335.60000000,3341.00000000,431.10060000,2025-01-01 13:34:59.999,1439663.95420900,2568,308.91360000,1031526.00594100,0
2025-01-01 13:35:00,3341.00000000,3343.74000000,3338.50000000,3338.50000000,409.08830000,2025-01-01 13:39:59.999,1366919.69086800,2569,206.03560000,688452.02242400,0
2025-01-01 13:40:00,3338.47000000,3338.49000000,3334.63000000,3337.28000000,315.63430000,2025-01-01 13:44:59.999,1053295.07776900,2115,162.11170000,540983.44140600,0
2025-01-01 13:45:00,3337.29000000,3342.56000000,3337.18000000,3342.13000000,433.59310000,2025-01-01 13:49:59.999,1448374.13315000,3054,238.22440000,795705.20209200,0
2025-01-01 13:50:00,3342.12000000,3343.01000000,3339.71000000,3340.01000000,698.62560000,2025-01-01 13:54:59.999,2334251.70478400,3570,411.88220000,1376103.72101700,0
2025-01-01 13:55:00,3340.01000000,3343.77000000,3339.29000000,3343.37000000,380.84310000,2025-01-01 13:59:59.999,1272543.55129700,3955,265.75790000,887977.29031100,0
2025-01-01 14:00:00,3343.37000000,3353.10000000,3343.36000000,3353.10000000,1044.24780000,2025-01-01 14:04:59.999,3497021.09516700,9788,642.48560000,2151541.77802500,0
2025-01-01 14:05:00,3353.10000000,3359.37000000,3346.60000000,3349.54000000,1028.16520000,2025-01-01 14:09:59.999,3449157.46551700,14594,538.06080000,1805143.40057200,0
2025-01-01 14:10:00,3349.55000000,3351.43000000,3347.99000000,3348.51000000,826.47060000,2025-01-01 14:14:59.999,2768204.59192500,6047,420.72710000,1409203.44381300,0
2025-01-01 14:15:00,3348.51000000,3348.86000000,3343.04000000,3343.04000000,1034.20920000,2025-01-01 14:19:59.999,3460435.88652400,9058,381.87360000,1277789.69793500,0
2025-01-01 14:20:00,3343.05000000,3344.23000000,3341.38000000,3341.98000000,478.41060000,2025-01-01 14:24:59.999,1599405.45016100,7710,200.51980000,670363.09451000,0
2025-01-01 14:25:00,3341.98000000,3341.99000000,3337.28000000,3337.58000000,1055.17700000,2025-01-01 14:29:59.999,3523690.72956200,6918,285.62290000,953725.02859300,0
2025-01-01 14:30:00,3337.47000000,3337.47000000,3328.20000000,3331.30000000,1749.43230000,2025-01-01 14:34:59.999,5828852.77646100,12552,503.07930000,1675870.36108200,0
2025-01-01 14:35:00,3331.30000000,3341.99000000,3331.29000000,3338.98000000,581.86170000,2025-01-01 14:39:59.999,1942134.71877600,6502,354.62620000,1183492.32022500,0
2025-01-01 14:40:00,3338.98000000,3341.40000000,3337.28000000,3338.94000000,706.80800000,2025-01-01 14:44:59.999,2360560.81072600,4178,430.84670000,1438880.34395700,0
2025-01-01 14:45:00,3338.95000000,3349.70000000,3335.41000000,3345.68000000,910.52440000,2025-01-01 14:49:59.999,3045193.63959100,6515,569.20310000,1903336.17493500,0
2025-01-01 14:50:00,3345.68000000,3349.74000000,3344.41000000,3345.33000000,762.17550000,2025-01-01 14:54:59.999,2550658.51632900,5303,578.38690000,1935555.45906000,0
2025-01-01 14:55:00,3345.32000000,3348.32000000,3344.77000000,3345.86000000,551.49890000,2025-01-01 14:59:59.999,1845701.96428400,3791,396.80490000,1327984.95391900,0
2025-01-01 15:00:00,3345.86000000,3351.00000000,3343.61000000,3347.06000000,735.03680000,2025-01-01 15:04:59.999,2460234.16305800,4692,463.21060000,1550401.33812400,0
2025-01-01 15:05:00,3347.07000000,3350.30000000,3343.76000000,3345.48000000,700.99770000,2025-01-01 15:09:59.999,2346806.34481600,3217,376.72560000,1261216.00676900,0
2025-01-01 15:10:00,3345.48000000,3345.48000000,3333.42000000,3337.29000000,673.85180000,2025-01-01 15:14:59.999,2250105.25110400,3411,226.19790000,755047.32161600,0
2025-01-01 15:15:00,3337.28000000,3341.44000000,3333.72000000,3341.31000000,553.40680000,2025-01-01 15:19:59.999,1847252.48881400,4040,286.90130000,957803.45682300,0
2025-01-01 15:20:00,3341.31000000,3344.39000000,3340.85000000,3340.95000000,673.20490000,2025-01-01 15:24:59.999,2250159.96339900,4112,324.59180000,1084965.08719500,0
2025-01-01 15:25:00,3340.94000000,3341.96000000,3338.66000000,3338.80000000,284.95590000,2025-01-01 15:29:59.999,951781.88361800,2592,142.27610000,475214.94613100,0
2025-01-01 15:30:00,3338.80000000,3343.62000000,3337.50000000,3339.56000000,479.52990000,2025-01-01 15:34:59.999,1601777.81003800,5855,271.13990000,905561.35647300,0
2025-01-01 15:35:00,3339.56000000,3342.23000000,3338.53000000,3342.23000000,269.80270000,2025-01-01 15:39:59.999,901152.57200900,4512,154.90920000,517432.31672800,0
2025-01-01 15:40:00,3342.23000000,3347.34000000,3340.82000000,3347.33000000,529.35290000,2025-01-01 15:44:59.999,1770293.25635700,3872,348.57120000,1165640.78185000,0
2025-01-01 15:45:00,3347.34000000,3353.48000000,3347.33000000,3350.56000000,1153.52070000,2025-01-01 15:49:59.999,3865151.80870300,10037,716.14260000,2399476.06249800,0
2025-01-01 15:50:00,3350.55000000,3351.09000000,3347.34000000,3349.33000000,688.25470000,2025-01-01 15:54:59.999,2305360.10777900,5925,264.61700000,886258.18309400,0
2025-01-01 15:55:00,3349.33000000,3355.91000000,3347.55000000,3352.93000000,929.71720000,2025-01-01 15:59:59.999,3116566.54002400,9226,670.11810000,2246577.51894900,0
2025-01-01 16:00:00,3352.93000000,3357.19000000,3346.69000000,3349.33000000,1350.17060000,2025-01-01 16:04:59.999,4526077.95010100,11858,748.29320000,2508999.16926700,0
2025-01-01 16:05:00,3349.33000000,3354.41000000,3348.71000000,3353.82000000,642.38940000,2025-01-01 16:09:59.999,2153055.52567700,7041,423.56080000,1419544.25034900,0
2025-01-01 16:10:00,3353.82000000,3353.88000000,3347.00000000,3347.72000000,1333.16320000,2025-01-01 16:14:59.999,4466115.53357800,6626,439.92090000,1473525.22461500,0
2025-01-01 16:15:00,3347.71000000,3348.57000000,3343.36000000,3345.36000000,837.90170000,2025-01-01 16:19:59.999,2803678.00540500,9447,326.71430000,1093004.00756400,0
2025-01-01 16:20:00,3345.36000000,3348.83000000,3343.47000000,3347.51000000,586.30670000,2025-01-01 16:24:59.999,1961940.81251100,7434,306.21590000,1024652.93633700,0
2025-01-01 16:25:00,3347.51000000,3349.34000000,3344.00000000,3345.07000000,548.31370000,2025-01-01 16:29:59.999,1835011.92627000,5097,225.38260000,754299.44190200,0
2025-01-01 16:30:00,3345.07000000,3345.33000000,3340.30000000,3344.20000000,866.68790000,2025-01-01 16:34:59.999,2896733.75576600,9259,363.92510000,1216234.67255600,0
2025-01-01 16:35:00,3344.20000000,3346.27000000,3341.52000000,3342.51000000,577.60950000,2025-01-01 16:39:59.999,1931515.34931000,5458,238.11550000,796251.21361600,0
2025-01-01 16:40:00,3342.51000000,3342.58000000,3336.00000000,3336.32000000,949.31680000,2025-01-01 16:44:59.999,3169303.98929500,4236,243.58010000,813216.57825700,0
2025-01-01 16:45:00,3336.32000000,3338.94000000,3335.80000000,3337.65000000,1166.64120000,2025-01-01 16:49:59.999,3892671.91422000,4221,686.65870000,2290922.22020700,0
2025-01-01 16:50:00,3337.65000000,3338.30000000,3332.26000000,3337.41000000,646.49720000,2025-01-01 16:54:59.999,2156259.96430000,5795,301.00270000,1003861.32030300,0
